"GRCh38-PINK1"	"GRCh38"	"PINK1"	0.00744186046511628	0.00797984040319194	0.0611888111888112	0.0652966523036129	"GRCh38-PINK1"
"GRCh38-DDOST"	"GRCh38"	"DDOST"	0.0241860465116279	0.0184796304073919	0.0765734265734266	0.0994365263506795	"GRCh38-DDOST"
"GRCh38-HP1BP3"	"GRCh38"	"HP1BP3"	0.00527131782945736	0.00923981520369593	0.0412587412587413	0.0560159098442161	"GRCh38-HP1BP3"
"GRCh38-EIF4G3"	"GRCh38"	"EIF4G3"	0.00372093023255814	0.00629987400251995	0.0251748251748252	0.0341398740470666	"GRCh38-EIF4G3"
"GRCh38-ECE1"	"GRCh38"	"ECE1"	0.0130232558139535	0.0167996640067199	0.0234265734265734	0.0407689758037786	"GRCh38-ECE1"
"GRCh38-HSPG2"	"GRCh38"	"HSPG2"	0.0551937984496124	0.0743385132297354	0.206993006993007	0.27411335764004	"GRCh38-HSPG2"
"GRCh38-CDC42"	"GRCh38"	"CDC42"	0.0858914728682171	0.0785384292314154	0.16958041958042	0.212131256214783	"GRCh38-CDC42"
"GRCh38-KDM1A"	"GRCh38"	"KDM1A"	0.00589147286821705	0.00797984040319194	0.0297202797202797	0.0344713291349022	"GRCh38-KDM1A"
"GRCh38-LUZP1"	"GRCh38"	"LUZP1"	0.00713178294573643	0.00251994960100798	0.0185314685314685	0.0298309579052038	"GRCh38-LUZP1"
"GRCh38-HNRNPR"	"GRCh38"	"HNRNPR"	0.00651162790697674	0.0104997900041999	0.0520979020979021	0.0464037122969838	"GRCh38-HNRNPR"
"GRCh38-ZNF436"	"GRCh38"	"ZNF436"	0.00062015503875969	0.00335993280134397	0.0318181818181818	0.0192243950944647	"GRCh38-ZNF436"
"GRCh38-TCEA3"	"GRCh38"	"TCEA3"	0.0133333333333333	0.0109197816043679	0.0877622377622378	0.0997679814385151	"GRCh38-TCEA3"
"GRCh38-ID3"	"GRCh38"	"ID3"	0.00310077519379845	0.00629987400251995	0.015034965034965	0.0589990056347365	"GRCh38-ID3"
"GRCh38-RPL11"	"GRCh38"	"RPL11"	0.161240310077519	0.215035699286014	0.976573426573427	1.83327809081869	"GRCh38-RPL11"
"GRCh38-PITHD1"	"GRCh38"	"PITHD1"	0.00434108527131783	0.00503989920201596	0.0223776223776224	0.0301624129930394	"GRCh38-PITHD1"
"GRCh38-LYPLA2"	"GRCh38"	"LYPLA2"	0.0136434108527132	0.0193196136077278	0.0384615384615385	0.0308253231687106	"GRCh38-LYPLA2"
"GRCh38-GALE"	"GRCh38"	"GALE"	0.0089922480620155	0.0130197396052079	0.0181818181818182	0.0162412993039443	"GRCh38-GALE"
"GRCh38-PNRC2"	"GRCh38"	"PNRC2"	0.0027906976744186	0.00755984880302394	0.0377622377622378	0.0334769638713954	"GRCh38-PNRC2"
"GRCh38-SRSF10"	"GRCh38"	"SRSF10"	0.00806201550387597	0.00713985720285594	0.0447552447552448	0.0878355982764335	"GRCh38-SRSF10"
"GRCh38-SRRM1"	"GRCh38"	"SRRM1"	0.012093023255814	0.00839983200335993	0.0384615384615385	0.0318196884322174	"GRCh38-SRRM1"
"GRCh38-CLIC4"	"GRCh38"	"CLIC4"	0.013953488372093	0.0230995380092398	0.141958041958042	0.184951939012264	"GRCh38-CLIC4"
"GRCh38-SYF2"	"GRCh38"	"SYF2"	0.00341085271317829	0.00209995800083998	0.0234265734265734	0.0407689758037786	"GRCh38-SYF2"
"GRCh38-RSRP1"	"GRCh38"	"RSRP1"	0.00310077519379845	0.00293994120117598	0.036013986013986	0.0106065628107391	"GRCh38-RSRP1"
"GRCh38-TMEM50A"	"GRCh38"	"TMEM50A"	0.0161240310077519	0.0159596808063839	0.0898601398601399	0.109711634073583	"GRCh38-TMEM50A"
"GRCh38-MAN1C1"	"GRCh38"	"MAN1C1"	0.0102325581395349	0.00419991600167997	0.0402097902097902	0.0348027842227378	"GRCh38-MAN1C1"
"GRCh38-SELENON"	"GRCh38"	"SELENON"	0.0217054263565891	0.0159596808063839	0.0531468531468531	0.0623135565130925	"GRCh38-SELENON"
"GRCh38-MTFR1L"	"GRCh38"	"MTFR1L"	0.0189147286821705	0.0138597228055439	0.0877622377622378	0.123964202850514	"GRCh38-MTFR1L"
"GRCh38-STMN1"	"GRCh38"	"STMN1"	0.0706976744186047	0.0768584628307434	0.393006993006993	0.506131919124959	"GRCh38-STMN1"
"GRCh38-TRIM63"	"GRCh38"	"TRIM63"	0.00434108527131783	0.00713985720285594	0.0986013986013986	0.043752071594299	"GRCh38-TRIM63"
"GRCh38-ZNF593"	"GRCh38"	"ZNF593"	0.0108527131782946	0.0109197816043679	0.0325174825174825	0.0301624129930394	"GRCh38-ZNF593"
"GRCh38-SH3BGRL3"	"GRCh38"	"SH3BGRL3"	0.0164341085271318	0.0251994960100798	0.0265734265734266	0.0875041431885979	"GRCh38-SH3BGRL3"
